Cycles,Current density,Voltage
1.46819,20,378.93553
1.46873,20,378.47842
1.46928,20,378.01691
1.46982,20,377.55099
1.47036,20,377.08067
1.4709,20,376.60596
1.47145,20,376.12685
1.47199,20,375.64336
1.47253,20,375.15549
1.47307,20,374.66324
1.47362,20,374.16663
1.47416,20,373.66565
1.4747,20,373.16032
1.47524,20,372.65063
1.47578,20,372.1366
1.47633,20,371.61823
1.47687,20,371.09552
1.47741,20,370.56848
1.47795,20,370.03712
1.4785,20,369.50145
1.47904,20,368.96146
1.47958,20,368.41717
1.48012,20,367.86858
1.48067,20,367.3157
1.48121,20,366.75853
1.48175,20,366.19708
1.48229,20,365.63135
1.48284,20,365.06136
1.48338,20,364.48711
1.48392,20,363.9086
1.48446,20,363.32585
1.48501,20,362.73885
1.48555,20,362.14762
1.48609,20,361.55216
1.48663,20,360.95249
1.48718,20,360.34859
1.48772,20,359.74049
1.48826,20,359.12819
1.4888,20,358.51169
1.48934,20,357.89101
1.48989,20,357.26614
1.49043,20,356.63711
1.49097,20,356.0039
1.49151,20,355.36654
1.49206,20,354.72503
1.4926,20,354.07938
1.49314,20,353.42959
1.49368,20,352.77567
1.49423,20,352.11762
1.49477,20,351.45547
1.49531,20,350.7892
1.49585,20,350.11884
1.4964,20,349.44439
1.49694,20,348.76585
1.49748,20,348.08324
1.49802,20,347.39656
1.49857,20,346.70582
1.49911,20,346.01103
1.49965,20,345.31219
1.50019,20,344.60932
1.50074,20,343.90241
1.50128,20,343.19149
1.50182,20,342.47656
1.50236,20,341.75762
1.5029,20,341.03469
1.50345,20,340.30777
1.50399,20,339.57687
1.50453,20,338.842
1.50507,20,338.10317
1.50562,20,337.36039
1.50616,20,336.61366
1.5067,20,335.863
1.50724,20,335.10841
1.50779,20,334.3499
1.50833,20,333.58747
1.50887,20,332.82115
1.50941,20,332.05094
1.50996,20,331.27684
1.5105,20,330.49887
1.51104,20,329.71703
1.51158,20,328.93134
1.51213,20,328.1418
1.51267,20,327.34842
1.51321,20,326.55122
1.51375,20,325.75019
1.5143,20,324.94535
1.51484,20,324.13671
1.51538,20,323.32429
1.51592,20,322.50808
1.51646,20,321.68809
1.51701,20,320.86435
1.51755,20,320.03685
1.51809,20,319.2056
1.51863,20,318.37063
1.51918,20,317.53193
1.51972,20,316.68951
1.52026,20,315.84339
1.5208,20,314.99358
1.52135,20,314.14008
1.52189,20,313.28291
1.52243,20,312.42207
1.52297,20,311.55757
1.52352,20,310.68944
1.52406,20,309.81767
1.5246,20,308.94227
1.52514,20,308.06326
1.52569,20,307.18065
1.52623,20,306.29445
1.52677,20,305.40466
1.52731,20,304.5113
1.52786,20,303.61438
1.5284,20,302.71391
1.52894,20,301.80989
1.52948,20,300.90235
1.53002,20,299.99129
1.53057,20,299.07672
1.53111,20,298.15865
1.53165,20,297.2371
1.53219,20,296.31207
1.53274,20,295.38357
1.53328,20,294.45163
1.53382,20,293.51623
1.53436,20,292.57741
1.53491,20,291.63517
1.53545,20,290.68951
1.53599,20,289.74046
1.53653,20,288.78802
1.53708,20,287.83221
1.53762,20,286.87303
1.53816,20,285.91049
1.5387,20,284.94462
1.53925,20,283.97541
1.53979,20,283.00289
1.54033,20,282.02706
1.54087,20,281.04793
1.54142,20,280.06552
1.54196,20,279.07984
1.5425,20,278.09089
1.54304,20,277.0987
1.54358,20,276.10327
1.54413,20,275.10461
1.54467,20,274.10274
1.54521,20,273.09767
1.54575,20,272.08941
1.5463,20,271.07797
1.54684,20,270.06336
1.54738,20,269.0456
1.54792,20,268.0247
1.54847,20,267.00067
1.54901,20,265.97352
1.54955,20,264.94327
1.55009,20,263.90992
1.55064,20,262.8735
1.55118,20,261.834
1.55172,20,260.79145
1.55226,20,259.74586
1.55281,20,258.69724
1.55335,20,257.64559
1.55389,20,256.59094
1.55443,20,255.5333
1.55498,20,254.47268
1.55552,20,253.40909
1.55606,20,252.34254
1.5566,20,251.27305
1.55714,20,250.20063
1.55769,20,249.12529
1.55823,20,248.04705
1.55877,20,246.96591
1.55931,20,245.8819
1.55986,20,244.79502
1.5604,20,243.70529
1.56094,20,242.61272
1.56148,20,241.51732
1.56203,20,240.4191
1.56257,20,239.31809
1.56311,20,238.21428
1.56365,20,237.10771
1.5642,20,235.99837
1.56474,20,234.88628
1.56528,20,233.77145
1.56582,20,232.65391
1.56637,20,231.53365
1.56691,20,230.4107
1.56745,20,229.28507
1.56799,20,228.15677
1.56854,20,227.02581
1.56908,20,225.89221
1.56962,20,224.75599
1.57016,20,223.61714
1.5707,20,222.4757
1.57125,20,221.33167
1.57179,20,220.18506
1.57233,20,219.03589
1.57287,20,217.88418
1.57342,20,216.72993
1.57396,20,215.57317
1.5745,20,214.41389
1.57504,20,213.25212
1.57559,20,212.08788
1.57613,20,210.92117
1.57667,20,209.75201
1.57721,20,208.58041
1.57776,20,207.40639
1.5783,20,206.22996
1.57884,20,205.05113
1.57938,20,203.86992
1.57993,20,202.68635
1.58047,20,201.50042
1.58101,20,200.31215
1.58155,20,199.12155
1.5821,20,197.92865
1.58264,20,196.73344
1.58318,20,195.53596
1.58372,20,194.3362
1.58426,20,193.13419
1.58481,20,191.92993
1.58535,20,190.72345
1.58589,20,189.51476
1.58643,20,188.30387
1.58698,20,187.0908
1.58752,20,185.87556
1.58806,20,184.65816
1.5886,20,183.43862
1.58915,20,182.21695
1.58969,20,180.99317
1.59023,20,179.76729
1.59077,20,178.53933
1.59132,20,177.30931
1.59186,20,176.07722
1.5924,20,174.8431
1.59294,20,173.60695
1.59349,20,172.36879
1.59403,20,171.12863
1.59457,20,169.88649
1.59511,20,168.64239
1.59566,20,167.39633
1.5962,20,166.14833
1.59674,20,164.89841
1.59728,20,163.64658
1.59782,20,162.39286
1.59837,20,161.13726
1.59891,20,159.87979
1.59945,20,158.62047
1.59999,20,157.35932
1.60054,20,156.09635
1.60108,20,154.83157
1.60162,20,153.565
1.60216,20,152.29666
1.60271,20,151.02655
1.60325,20,149.7547
1.60379,20,148.48112
1.60433,20,147.20582
1.60488,20,145.92882
1.60542,20,144.65013
1.60596,20,143.36978
1.6065,20,142.08776
1.60705,20,140.8041
1.60759,20,139.51882
1.60813,20,138.23193
1.60867,20,136.94344
1.60922,20,135.65336
1.60976,20,134.36172
1.6103,20,133.06853
1.61084,20,131.77381
1.61138,20,130.47756
1.61193,20,129.17981
1.61247,20,127.88056
1.61301,20,126.57984
1.61355,20,125.27766
1.6141,20,123.97404
1.61464,20,122.66898
1.61518,20,121.36252
1.61572,20,120.05465
1.61627,20,118.74539
1.61681,20,117.43477
1.61735,20,116.1228
1.61789,20,114.80948
1.61844,20,113.49485
1.61898,20,112.1789
1.61952,20,110.86166
1.62006,20,109.54315
1.62061,20,108.22338
1.62115,20,106.90235
1.62169,20,105.5801
1.62223,20,104.25664
1.62278,20,102.93197
1.62332,20,101.60612
1.62386,20,100.2791
1.6244,20,98.95092
1.62494,20,97.62161
1.62549,20,96.29118
1.62603,20,94.95963
1.62657,20,93.627
1.62711,20,92.29329
1.62766,20,90.95852
1.6282,20,89.62271
1.62874,20,88.28586
1.62928,20,86.94801
1.62983,20,85.60915
1.63037,20,84.26931
1.63091,20,82.92851
1.63145,20,81.58675
1.632,20,80.24406
1.63254,20,78.90045
1.63308,20,77.55593
1.63362,20,76.21053
1.63417,20,74.86425
1.63471,20,73.51712
1.63525,20,72.16914
1.63579,20,70.82034
1.63634,20,69.47073
1.63688,20,68.12032
1.63742,20,66.76913
1.63796,20,65.41718
1.6385,20,64.06449
1.63905,20,62.71106
1.63959,20,61.35692
1.64013,20,60.00208
1.64067,20,58.64655
1.64122,20,57.29035
1.64176,20,55.93351
1.6423,20,54.57602
1.64284,20,53.21792
1.64339,20,51.85921
1.64393,20,50.49991
1.64447,20,49.14004
1.64501,20,47.77961
1.64556,20,46.41863
1.6461,20,45.05714
1.64664,20,43.69513
1.64718,20,42.33263
1.64773,20,40.96965
1.64827,20,39.60621
1.64881,20,38.24232
1.64935,20,36.878
1.6499,20,35.51327
1.65044,20,34.14814
1.65098,20,32.78263
1.65152,20,31.41674
1.65206,20,30.05051
1.65261,20,28.68395
1.65315,20,27.31706
1.65369,20,25.94987
1.65423,20,24.5824
1.65478,20,23.21465
1.65532,20,21.84665
1.65586,20,20.47841
1.6564,20,19.10994
1.65695,20,17.74127
1.65749,20,16.37241
1.65803,20,15.00337
1.65857,20,13.63417
1.65912,20,12.26483
1.65966,20,10.89536
1.6602,20,9.52578
1.66074,20,8.1561
1.66129,20,6.78635
1.66183,20,5.41653
1.66237,20,4.04666
1.66291,20,2.67676
1.66346,20,1.30685
1.664,20,-0.06307
1.66454,20,-1.43297
1.66508,20,-2.80283
1.66562,20,-4.17265
1.66617,20,-5.54241
1.66671,20,-6.91208
1.66725,20,-8.28166
1.66779,20,-9.65113
1.66834,20,-11.02047
1.66888,20,-12.38967
1.66942,20,-13.7587
1.66996,20,-15.12756
1.67051,20,-16.49623
1.67105,20,-17.86469
1.67159,20,-19.23293
1.67213,20,-20.60093
1.67268,20,-21.96867
1.67322,20,-23.33614
1.67376,20,-24.70332
1.6743,20,-26.0702
1.67485,20,-27.43676
1.67539,20,-28.80299
1.67593,20,-30.16886
1.67647,20,-31.53437
1.67702,20,-32.89949
1.67756,20,-34.26422
1.6781,20,-35.62853
1.67864,20,-36.9924
1.67918,20,-38.35584
1.67973,20,-39.71881
1.68027,20,-41.0813
1.68081,20,-42.4433
1.68135,20,-43.80478
1.6819,20,-45.16574
1.68244,20,-46.52616
1.68298,20,-47.88602
1.68352,20,-49.24531
1.68407,20,-50.60401
1.68461,20,-51.9621
1.68515,20,-53.31957
1.68569,20,-54.67641
1.68624,20,-56.03259
1.68678,20,-57.38811
1.68732,20,-58.74294
1.68786,20,-60.09707
1.68841,20,-61.45048
1.68895,20,-62.80316
1.68949,20,-64.1551
1.69003,20,-65.50627
1.69058,20,-66.85666
1.69112,20,-68.20626
1.69166,20,-69.55505
1.6922,20,-70.90302
1.69274,20,-72.25014
1.69329,20,-73.5964
1.69383,20,-74.9418
1.69437,20,-76.2863
1.69491,20,-77.6299
1.69546,20,-78.97258
1.696,20,-80.31432
1.69654,20,-81.65512
1.69708,20,-82.99494
1.69763,20,-84.33379
1.69817,20,-85.67164
1.69871,20,-87.00847
1.69925,20,-88.34428
1.6998,20,-89.67904
1.70034,20,-91.01274
1.70088,20,-92.34537
1.70142,20,-93.67691
1.70197,20,-95.00734
1.70251,20,-96.33665
1.70305,20,-97.66482
1.70359,20,-98.99184
1.70414,20,-100.31769
1.70468,20,-101.64236
1.70522,20,-102.96583
1.70576,20,-104.28809
1.7063,20,-105.60912
1.70685,20,-106.9289
1.70739,20,-108.24743
1.70793,20,-109.56468
1.70847,20,-110.88064
1.70902,20,-112.19529
1.70956,20,-113.50862
1.7101,20,-114.82062
1.71064,20,-116.13127
1.71119,20,-117.44055
1.71173,20,-118.74845
1.71227,20,-120.05495
1.71281,20,-121.36004
1.71336,20,-122.66371
1.7139,20,-123.96593
1.71444,20,-125.2667
1.71498,20,-126.56599
1.71553,20,-127.8638
1.71607,20,-129.16011
1.71661,20,-130.45489
1.71715,20,-131.74815
1.7177,20,-133.03986
1.71824,20,-134.33001
1.71878,20,-135.61859
1.71932,20,-136.90557
1.71986,20,-138.19094
1.72041,20,-139.4747
1.72095,20,-140.75682
1.72149,20,-142.03728
1.72203,20,-143.31609
1.72258,20,-144.59321
1.72312,20,-145.86864
1.72366,20,-147.14236
1.7242,20,-148.41435
1.72475,20,-149.6846
1.72529,20,-150.95311
1.72583,20,-152.21984
1.72637,20,-153.48479
1.72692,20,-154.74795
1.72746,20,-156.00929
1.728,20,-157.2688
1.72854,20,-158.52648
1.72909,20,-159.7823
1.72963,20,-161.03625
1.73017,20,-162.28832
1.73071,20,-163.53848
1.73126,20,-164.78674
1.7318,20,-166.03307
1.73234,20,-167.27745
1.73288,20,-168.51989
1.73342,20,-169.76035
1.73397,20,-170.99882
1.73451,20,-172.2353
1.73505,20,-173.46977
1.73559,20,-174.7022
1.73614,20,-175.9326
1.73668,20,-177.16094
1.73722,20,-178.38722
1.73776,20,-179.61141
1.73831,20,-180.8335
1.73885,20,-182.05348
1.73939,20,-183.27133
1.73993,20,-184.48705
1.74048,20,-185.70061
1.74102,20,-186.91201
1.74156,20,-188.12122
1.7421,20,-189.32824
1.74265,20,-190.53305
1.74319,20,-191.73564
1.74373,20,-192.936
1.74427,20,-194.1341
1.74482,20,-195.32994
1.74536,20,-196.5235
1.7459,20,-197.71477
1.74644,20,-198.90373
1.74698,20,-200.09038
1.74753,20,-201.27469
1.74807,20,-202.45666
1.74861,20,-203.63627
1.74915,20,-204.81351
1.7497,20,-205.98836
1.75024,20,-207.16082
1.75078,20,-208.33086
1.75132,20,-209.49847
1.75187,20,-210.66364
1.75241,20,-211.82637
1.75295,20,-212.98662
1.75349,20,-214.1444
1.75404,20,-215.29968
1.75458,20,-216.45246
1.75512,20,-217.60272
1.75566,20,-218.75044
1.75621,20,-219.89562
1.75675,20,-221.03825
1.75729,20,-222.1783
1.75783,20,-223.31576
1.75838,20,-224.45063
1.75892,20,-225.58289
1.75946,20,-226.71253
1.76,20,-227.83953
1.76054,20,-228.96388
1.76109,20,-230.08557
1.76163,20,-231.20458
1.76217,20,-232.32091
1.76271,20,-233.43454
1.76326,20,-234.54545
1.7638,20,-235.65364
1.76434,20,-236.75909
1.76488,20,-237.86179
1.76543,20,-238.96173
1.76597,20,-240.05889
1.76651,20,-241.15326
1.76705,20,-242.24483
1.7676,20,-243.33359
1.76814,20,-244.41952
1.76868,20,-245.50261
1.76922,20,-246.58285
1.76977,20,-247.66023
1.77031,20,-248.73474
1.77085,20,-249.80636
1.77139,20,-250.87507
1.77194,20,-251.94088
1.77248,20,-253.00376
1.77302,20,-254.06371
1.77356,20,-255.1207
1.7741,20,-256.17474
1.77465,20,-257.22581
1.77519,20,-258.27389
1.77573,20,-259.31897
1.77627,20,-260.36105
1.77682,20,-261.40011
1.77736,20,-262.43613
1.7779,20,-263.46911
1.77844,20,-264.49904
1.77899,20,-265.52589
1.77953,20,-266.54967
1.78007,20,-267.57036
1.78061,20,-268.58795
1.78116,20,-269.60242
1.7817,20,-270.61377
1.78224,20,-271.62198
1.78278,20,-272.62704
1.78333,20,-273.62894
1.78387,20,-274.62768
1.78441,20,-275.62322
1.78495,20,-276.61558
1.7855,20,-277.60473
1.78604,20,-278.59066
1.78658,20,-279.57336
1.78712,20,-280.55283
1.78766,20,-281.52904
1.78821,20,-282.50199
1.78875,20,-283.47168
1.78929,20,-284.43807
1.78983,20,-285.40117
1.79038,20,-286.36097
1.79092,20,-287.31745
1.79146,20,-288.2706
1.792,20,-289.22042
1.79255,20,-290.16688
1.79309,20,-291.10999
1.79363,20,-292.04972
1.79417,20,-292.98607
1.79472,20,-293.91904
1.79526,20,-294.84859
1.7958,20,-295.77474
1.79634,20,-296.69746
1.79689,20,-297.61674
1.79743,20,-298.53258
1.79797,20,-299.44497
1.79851,20,-300.35389
1.79906,20,-301.25933
1.7996,20,-302.16128
1.80014,20,-303.05974
1.80068,20,-303.95469
1.80122,20,-304.84613
1.80177,20,-305.73403
1.80231,20,-306.6184
1.80285,20,-307.49922
1.80339,20,-308.37648
1.80394,20,-309.25018
1.80448,20,-310.1203
1.80502,20,-310.98682
1.80556,20,-311.84975
1.80611,20,-312.70908
1.80665,20,-313.56478
1.80719,20,-314.41686
1.80773,20,-315.2653
1.80828,20,-316.11009
1.80882,20,-316.95123
1.80936,20,-317.7887
1.8099,20,-318.6225
1.81045,20,-319.4526
1.81099,20,-320.27902
1.81153,20,-321.10173
1.81207,20,-321.92073
1.81262,20,-322.736
1.81316,20,-323.54754
1.8137,20,-324.35534
1.81424,20,-325.15939
1.81478,20,-325.95968
1.81533,20,-326.7562
1.81587,20,-327.54894
1.81641,20,-328.3379
1.81695,20,-329.12305
1.8175,20,-329.9044
1.81804,20,-330.68194
1.81858,20,-331.45565
1.81912,20,-332.22554
1.81967,20,-332.99158
1.82021,20,-333.75377
1.82075,20,-334.5121
1.82129,20,-335.26656
1.82184,20,-336.01715
1.82238,20,-336.76385
1.82292,20,-337.50666
1.82346,20,-338.24557
1.82401,20,-338.98057
1.82455,20,-339.71165
1.82509,20,-340.4388
1.82563,20,-341.16202
1.82618,20,-341.88129
1.82672,20,-342.59661
1.82726,20,-343.30797
1.8278,20,-344.01536
1.82834,20,-344.71878
1.82889,20,-345.41821
1.82943,20,-346.11364
1.82997,20,-346.80508
1.83051,20,-347.49251
1.83106,20,-348.17592
1.8316,20,-348.85531
1.83214,20,-349.53067
1.83268,20,-350.20198
1.83323,20,-350.86925
1.83377,20,-351.53246
1.83431,20,-352.19161
1.83485,20,-352.84669
1.8354,20,-353.49769
1.83594,20,-354.1446
1.83648,20,-354.78742
1.83702,20,-355.42614
1.83757,20,-356.06075
1.83811,20,-356.69125
1.83865,20,-357.31762
1.83919,20,-357.93987
1.83974,20,-358.55798
1.84028,20,-359.17194
1.84082,20,-359.78175
1.84136,20,-360.38741
1.8419,20,-360.98889
1.84245,20,-361.58621
1.84299,20,-362.17935
1.84353,20,-362.7683
1.84407,20,-363.35306
1.84462,20,-363.93361
1.84516,20,-364.50997
1.8457,20,-365.08211
1.84624,20,-365.65003
1.84679,20,-366.21372
1.84733,20,-366.77318
1.84787,20,-367.3284
1.84841,20,-367.87938
1.84896,20,-368.4261
1.8495,20,-368.96857
1.85004,20,-369.50677
1.85058,20,-370.0407
1.85113,20,-370.57035
1.85167,20,-371.09572
1.85221,20,-371.6168
1.85275,20,-372.13359
1.8533,20,-372.64607
1.85384,20,-373.15425
1.85438,20,-373.65811
1.85492,20,-374.15765
1.85546,20,-374.65287
1.85601,20,-375.14376
1.85655,20,-375.63031
1.85709,20,-376.11252
1.85763,20,-376.59039
1.85818,20,-377.0639
1.85872,20,-377.53305
1.85926,20,-377.99783
1.8598,20,-378.45825
1.86035,20,-378.91429
1.86089,20,-379.36595
1.86143,20,-379.81323
1.86197,20,-380.25611
1.86252,20,-380.6946
1.86306,20,-381.12869
1.8636,20,-381.55837
1.86414,20,-381.98364
1.86469,20,-382.40449
1.86523,20,-382.82093
1.86577,20,-383.23293
1.86631,20,-383.64051
1.86686,20,-384.04365
1.8674,20,-384.44235
1.86794,20,-384.8366
1.86848,20,-385.22641
1.86902,20,-385.61176
1.86957,20,-385.99265
1.87011,20,-386.36908
1.87065,20,-386.74104
1.87119,20,-387.10853
1.87174,20,-387.47154
1.87228,20,-387.83007
1.87282,20,-388.18412
1.87336,20,-388.53368
1.87391,20,-388.87874
1.87445,20,-389.21931
1.87499,20,-389.55537
1.87553,20,-389.88693
1.87608,20,-390.21398
1.87662,20,-390.53652
1.87716,20,-390.85454
1.8777,20,-391.16804
1.87825,20,-391.47701
1.87879,20,-391.78146
1.87933,20,-392.08138
1.87987,20,-392.37676
1.88042,20,-392.6676
1.88096,20,-392.9539
1.8815,20,-393.23565
1.88204,20,-393.51285
1.88258,20,-393.7855
1.88313,20,-394.0536
1.88367,20,-394.31714
1.88421,20,-394.57611
1.88475,20,-394.83052
1.8853,20,-395.08036
1.88584,20,-395.32563
1.88638,20,-395.56632
1.88692,20,-395.80244
1.88747,20,-396.03398
1.88801,20,-396.26093
1.88855,20,-396.4833
1.88909,20,-396.70109
1.88964,20,-396.91428
1.89018,20,-397.12287
1.89072,20,-397.32687
1.89126,20,-397.52627
1.89181,20,-397.72107
1.89235,20,-397.91127
1.89289,20,-398.09686
1.89343,20,-398.27785
1.89398,20,-398.45422
1.89452,20,-398.62598
1.89506,20,-398.79313
1.8956,20,-398.95565
1.89614,20,-399.11356
1.89669,20,-399.26685
1.89723,20,-399.41552
1.89777,20,-399.55956
1.89831,20,-399.69898
1.89886,20,-399.83377
1.8994,20,-399.96392
1.89994,20,-400.08945
1.90048,20,-400.21034
1.90103,20,-400.3266
1.90157,20,-400.43822
1.90211,20,-400.54521
1.90265,20,-400.64755
1.9032,20,-400.74526
1.90374,20,-400.83832
1.90428,20,-400.92674
1.90482,20,-401.01052
1.90537,20,-401.08965
1.90591,20,-401.16413
1.90645,20,-401.23397
1.90699,20,-401.29916
1.90754,20,-401.35969
1.90808,20,-401.41558
1.90862,20,-401.46682
1.90916,20,-401.51341
1.9097,20,-401.55534
1.91025,20,-401.59262
1.91079,20,-401.62524
1.91133,20,-401.65321
1.91187,20,-401.67653
1.91242,20,-401.69519
1.91296,20,-401.7092
1.9135,20,-401.71854
1.91404,20,-401.72324
1.91459,20,-401.72327
1.91513,20,-401.71865
1.91567,20,-401.70937
1.91621,20,-401.69543
1.91676,20,-401.67684
1.9173,20,-401.65359
1.91784,20,-401.62568
1.91838,20,-401.59311
1.91893,20,-401.55589
1.91947,20,-401.51401
1.92001,20,-401.46748
1.92055,20,-401.41628
1.9211,20,-401.36044
1.92164,20,-401.29993
1.92218,20,-401.23478
1.92272,20,-401.16497
1.92326,20,-401.0905
1.92381,20,-401.01138
1.92435,20,-400.92761
1.92489,20,-400.83919
1.92543,20,-400.74611
1.92598,20,-400.64839
1.92652,20,-400.54602
1.92706,20,-400.439
1.9276,20,-400.32733
1.92815,20,-400.21102
1.92869,20,-400.09006
1.92923,20,-399.96446
1.92977,20,-399.83421
1.93032,20,-399.69932
1.93086,20,-399.5598
1.9314,20,-399.41563
1.93194,20,-399.26683
1.93249,20,-399.1134
1.93303,20,-398.95532
1.93357,20,-398.79262
1.93411,20,-398.62529
1.93466,20,-398.45332
1.9352,20,-398.27673
1.93574,20,-398.09552
1.93628,20,-397.90968
1.93682,20,-397.71921
1.93737,20,-397.52413
1.93791,20,-397.32443
1.93845,20,-397.12012
1.93899,20,-396.91119
1.93954,20,-396.69765
1.94008,20,-396.4795
1.94062,20,-396.25674
1.94116,20,-396.02938
1.94171,20,-395.79742
1.94225,20,-395.56086
1.94279,20,-395.3197
1.94333,20,-395.07394
1.94388,20,-394.8236
1.94442,20,-394.56866
1.94496,20,-394.30914
1.9455,20,-394.04503
1.94605,20,-393.77634
1.94659,20,-393.50308
1.94713,20,-393.22523
1.94767,20,-392.94282
1.94822,20,-392.65584
1.94876,20,-392.36429
1.9493,20,-392.06817
1.94984,20,-391.7675
1.95038,20,-391.46227
1.95093,20,-391.15249
1.95147,20,-390.83815
1.95201,20,-390.51927
1.95255,20,-390.19585
1.9531,20,-389.86789
1.95364,20,-389.53539
1.95418,20,-389.19836
1.95472,20,-388.8568
1.95527,20,-388.51071
1.95581,20,-388.1601
1.95635,20,-387.80498
1.95689,20,-387.44534
1.95744,20,-387.08119
1.95798,20,-386.71253
1.95852,20,-386.33938
1.95906,20,-385.96172
1.95961,20,-385.57957
1.96015,20,-385.19294
1.96069,20,-384.80181
1.96123,20,-384.40621
1.96178,20,-384.00613
1.96232,20,-383.60158
1.96286,20,-383.19256
1.9634,20,-382.77907
1.96394,20,-382.36113
1.96449,20,-381.93873
1.96503,20,-381.51189
1.96557,20,-381.0806
1.96611,20,-380.64487
1.96666,20,-380.2047
1.9672,20,-379.76011
1.96774,20,-379.31108
1.96828,20,-378.85764
1.96883,20,-378.39979
1.96937,20,-377.93752
1.96991,20,-377.47085
1.97045,20,-376.99977
1.971,20,-376.52431
1.97154,20,-376.04445
1.97208,20,-375.56021
1.97262,20,-375.07159
1.97317,20,-374.5786
1.97371,20,-374.08124
1.97425,20,-373.57951
1.97479,20,-373.07344
1.97534,20,-372.56301
1.97588,20,-372.04823
1.97642,20,-371.52912
1.97696,20,-371.00567
1.9775,20,-370.47789
1.97805,20,-369.94579
1.97859,20,-369.40938
1.97913,20,-368.86866
1.97967,20,-368.32363
1.98022,20,-367.7743
1.98076,20,-367.22069
1.9813,20,-366.66278
1.98184,20,-366.1006
1.98239,20,-365.53415
1.98293,20,-364.96343
1.98347,20,-364.38845
1.98401,20,-363.80921
1.98456,20,-363.22573
1.9851,20,-362.63801
1.98564,20,-362.04606
1.98618,20,-361.44988
1.98673,20,-360.84948
1.98727,20,-360.24486
1.98781,20,-359.63604
1.98835,20,-359.02302
1.9889,20,-358.40581
1.98944,20,-357.78441
1.98998,20,-357.15883
1.99052,20,-356.52908
1.99106,20,-355.89517
1.99161,20,-355.2571
1.99215,20,-354.61488
1.99269,20,-353.96851
1.99323,20,-353.31802
1.99378,20,-352.66339
1.99432,20,-352.00464
1.99486,20,-351.34178
1.9954,20,-350.67482
1.99595,20,-350.00376
1.99649,20,-349.32861
1.99703,20,-348.64937
1.99757,20,-347.96606
1.99812,20,-347.27869
1.99866,20,-346.58725
1.9992,20,-345.89177
1.99974,20,-345.19224
4.57E-04,25,-380.60461
9.99E-04,25,-379.80972
0.00154,25,-379.01037
0.00208,25,-378.20657
0.00263,25,-377.39831
0.00317,25,-376.58562
0.00371,25,-375.76851
0.00425,25,-374.94697
0.0048,25,-374.12103
0.00534,25,-373.29069
0.00588,25,-372.45596
0.00642,25,-371.61685
0.00697,25,-370.77337
0.00751,25,-369.92554
0.00805,25,-369.07336
0.00859,25,-368.21684
0.00914,25,-367.35599
0.00968,25,-366.49082
0.01022,25,-365.62135
0.01076,25,-364.74758
0.0113,25,-363.86952
0.01185,25,-362.98719
0.01239,25,-362.10059
0.01293,25,-361.20973
